ram_addr,new_stored,raw_file_offset,old_raw,new_raw,d88_c,d88_h,d88_r,raw_index
0x3354,04,0x00BBBB,01,2D,09,40,3,0x0AB
0x3352,F8,0x00BBBD,9F,2A,09,40,3,0x0AD
0x3351,FF,0x00BBBE,28,06,09,40,3,0x0AE
0x3350,05,0x00BBBF,24,1C,09,40,3,0x0AF
0x334F,03,0x00BBC0,20,2B,09,40,3,0x0B0
0x334E,04,0x00BBC1,1B,0B,09,40,3,0x0B1
0x334D,0A,0x00BBC2,21,24,09,40,3,0x0B2
0x334B,09,0x00BBC4,F8,1C,09,40,3,0x0B4
0x334A,FD,0x00BBC5,16,A4,09,40,3,0x0B5
0x3349,FF,0x00BBC6,1B,19,09,40,3,0x0B6
0x3348,05,0x00BBC7,18,A3,09,40,3,0x0B7
0x3347,03,0x00BBC8,18,17,09,40,3,0x0B8
0x3346,04,0x00BBC9,9F,D3,09,40,3,0x0B9
0x3344,08,0x00BBCB,9B,15,09,40,3,0x0BB
0x3343,0C,0x00BBCC,13,90,09,40,3,0x0BC
0x3342,0F,0x00BBCD,CF,18,09,40,3,0x0BD
0x3341,00,0x00BBCE,18,0F,09,40,3,0x0BE
0x3340,07,0x00BBCF,1C,0B,09,40,3,0x0BF
0x333F,FF,0x00BBD0,16,0B,09,40,3,0x0C0
0x333E,05,0x00BBD1,03,1A,09,40,3,0x0C1
0x333D,80,0x00BBD2,09,15,09,40,3,0x0C2
0x333C,0A,0x00BBD3,0F,05,09,40,3,0x0C3
0x333B,07,0x00BBD4,13,07,09,40,3,0x0C4
0x333A,04,0x00BBD5,03,46,09,40,3,0x0C5
0x3339,8D,0x00BBD6,05,12,09,40,3,0x0C6
0x3338,03,0x00BBD7,14,FD,09,40,3,0x0C7
0x3337,90,0x00BBD8,0F,03,09,40,3,0x0C8
0x3336,03,0x00BBD9,FF,12,09,40,3,0x0C9
0x3335,80,0x00BBDA,0B,0E,09,40,3,0x0CA
0x3334,09,0x00BBDB,40,81,09,40,3,0x0CB
0x3333,1F,0x00BBDC,00,FF,09,40,3,0x0CC
0x3332,E0,0x00BBDD,0A,89,09,40,3,0x0CD
0x3330,05,0x00BBDF,F9,7D,09,40,3,0x0CF
0x332E,E0,0x00BBE1,01,7A,09,40,3,0x0D1
0x332D,09,0x00BBE2,FA,90,09,40,3,0x0D2
0x332C,01,0x00BBE3,01,FC,09,40,3,0x0D3
0x332B,0B,0x00BBE4,F4,87,09,40,3,0x0D4
0x332A,C0,0x00BBE5,01,FA,09,40,3,0x0D5
0x3329,FF,0x00BBE6,05,F2,09,40,3,0x0D6
0x3328,1F,0x00BBE7,87,74,09,40,3,0x0D7
0x3327,86,0x00BBE8,F7,7A,09,40,3,0x0D8
0x3326,03,0x00BBE9,82,F6,09,40,3,0x0D9
0x3325,80,0x00BBEA,F5,0A,09,40,3,0x0DA
0x3324,FF,0x00BBEB,EF,FA,09,40,3,0x0DB
0x3323,8A,0x00BBEC,F9,F3,09,40,3,0x0DC
0x3322,03,0x00BBED,F6,F3,09,40,3,0x0DD
0x3321,FE,0x00BBEE,F2,F8,09,40,3,0x0DE
0x3320,FF,0x00BBEF,ED,DD,09,40,3,0x0DF
0x331F,95,0x00BBF0,F3,EB,09,40,3,0x0E0
0x331E,03,0x00BBF1,E3,F0,09,40,3,0x0E1
0x331D,8F,0x00BBF2,F3,F5,09,40,3,0x0E2
0x331C,,0x0BBF3,EC,A9,09,40,3,0x0E3
0x331B,FC,0x00BBF4,EC,E7,09,40,3,0x0E4
0x331A,7F,0x00BBF5,E7,EF,09,40,3,0x0E5
0x3319,86,0x00BBF6,D6,E9,09,40,3,0x0E6
0x3318,03,0x00BBF7,F0,E9,09,40,3,0x0E7
0x3317,18,0x00BBF8,E7,EF,09,40,3,0x0E8
0x3316,09,0x00BBF9,E7,DB,09,40,3,0x0E9
0x3315,03,0x00BBFA,E2,EE,09,40,3,0x0EA
0x3314,04,0x00BBFB,E7,F0,09,40,3,0x0EB
0x3313,0B,0x00BBFC,60,EB,09,40,3,0x0EC
0x3312,F8,0x00BBFD,E8,D3,09,40,3,0x0ED
0x3311,FF,0x00BBFE,E5,DD,09,40,3,0x0EE
0x3310,7F,0x00BBFF,E1,E4,09,40,3,0x0EF
0x330F,0B,0x00BC00,D4,E0,09,40,3,0x0F0
0x330E,E0,0x00BC01,DA,D9,09,40,3,0x0F1
0x330D,FF,0x00BC02,19,E4,09,40,3,0x0F2
0x330C,08,0x00BC03,61,DC,09,40,3,0x0F3
0x330B,01,0x00BC04,DB,DC,09,40,3,0x0F4
0x330A,0B,0x00BC05,97,64,09,40,3,0x0F5
0x3309,80,0x00BC06,E0,D9,09,40,3,0x0F6
0x3308,0C,0x00BC07,DC,64,09,40,3,0x0F7
0x3307,0F,0x00BC08,D8,D7,09,40,3,0x0F8
0x3306,0A,0x00BC09,D3,D6,09,40,3,0x0F9
0x3305,80,0x00BC0A,D9,D6,09,40,3,0x0FA
0x3304,FE,0x00BC0B,D4,D1,09,40,3,0x0FB
0x3303,7F,0x00BC0C,CC,CE,09,40,3,0x0FC
0x3301,0A,0x00BC0E,D3,D1,09,40,3,0x0FE
0x3300,07,0x00BC0F,5A,D1,09,40,3,0x0FF
0x32FF,04,0x00BC10,CF,CA,09,40,3,0x100
0x32FE,8D,0x00BC11,54,C9,09,40,3,0x101
0x32FD,,0x0BC12,CC,D8,09,40,3,0x102
0x32FC,91,0x00BC13,A8,D3,09,40,3,0x103
0x32FB,03,0x00BC14,D1,C3,09,40,3,0x104
0x32FA,FE,0x00BC15,4D,C5,09,40,3,0x105
0x32F9,FF,0x00BC16,CF,E4,09,40,3,0x106
0x32F8,3F,0x00BC17,C0,C4,09,40,3,0x107
0x32F7,E0,0x00BC18,CC,CB,09,40,3,0x108
0x32F6,FF,0x00BC19,41,C0,09,40,3,0x109
0x32F5,05,0x00BC1A,C1,C0,09,40,3,0x10A
0x32F3,E0,0x00BC1C,C8,C3,09,40,3,0x10C
0x32F2,09,0x00BC1D,CD,44,09,40,3,0x10D
0x32F1,0C,0x00BC1E,BD,C0,09,40,3,0x10E
0x32F0,F0,0x00BC1F,C3,FA,09,40,3,0x10F
0x32EF,FF,0x00BC20,B9,45,09,40,3,0x110
0x32EE,0F,0x00BC21,C3,BD,09,40,3,0x111
0x32ED,87,0x00BC22,D8,39,09,40,3,0x112
0x32EC,03,0x00BC23,B8,B7,09,40,3,0x113
0x32EB,3E,0x00BC24,C2,36,09,40,3,0x114
0x32EA,8A,0x00BC25,B9,4C,09,40,3,0x115
0x32E9,03,0x00BC26,B4,B8,09,40,3,0x116
0x32E8,FE,0x00BC27,BB,43,09,40,3,0x117
0x32E7,FF,0x00BC28,B3,B6,09,40,3,0x118
0x32E6,95,0x00BC29,BA,AE,09,40,3,0x119
0x32E5,03,0x00BC2A,AF,B0,09,40,3,0x11A
0x32E4,8F,0x00BC2B,BA,B1,09,40,3,0x11B
0x32E3,03,0x00BC2C,BE,BB,09,40,3,0x11C
0x32E2,FC,0x00BC2D,40,3A,09,40,3,0x11D
0x32E1,FF,0x00BC2E,B0,B6,09,40,3,0x11E
0x32E0,01,0x00BC2F,AC,AF,09,40,3,0x11F
0x32DF,0C,0x00BC30,BA,AF,09,40,3,0x120
0x32DE,8C,0x00BC31,AD,B4,09,40,3,0x121
0x32DD,09,0x00BC32,B3,A1,09,40,3,0x122
0x32DC,,0x0BC33,AB,A7,09,40,3,0x123
0x32DB,,0x0BC34,AB,26,09,40,3,0x124
0x32DA,0B,0x00BC35,A6,B1,09,40,3,0x125
0x32D9,FC,0x00BC36,AC,85,09,40,3,0x126
0x32D7,3F,0x00BC38,A9,AB,09,40,3,0x128
0x32D6,0B,0x00BC39,AB,A2,09,40,3,0x129
0x32D5,,0x0BC3A,91,A9,09,40,3,0x12A
0x32D4,0B,0x00BC3B,9F,9C,09,40,3,0x12B
0x32D3,7F,0x00BC3C,A6,AB,09,40,3,0x12C
0x32D2,0C,0x00BC3D,9F,A5,09,40,3,0x12D
0x32D1,E0,0x00BC3E,9D,A1,09,40,3,0x12E
0x32D0,0C,0x00BC3F,A2,A7,09,40,3,0x12F
0x32CF,07,0x00BC40,8B,97,09,40,3,0x130
0x32CE,04,0x00BC41,A3,99,09,40,3,0x131
0x32CD,0A,0x00BC42,9C,20,09,40,3,0x132
0x32CC,80,0x00BC43,9C,A3,09,40,3,0x133
0x32CB,FF,0x00BC44,97,9A,09,40,3,0x134
0x32CA,7F,0x00BC45,95,9A,09,40,3,0x135
0x32C9,F8,0x00BC46,1E,22,09,40,3,0x136
0x32C7,0F,0x00BC48,73,24,09,40,3,0x138
0x32C6,8D,0x00BC49,9C,95,09,40,3,0x139
0x32C5,03,0x00BC4A,98,89,09,40,3,0x13A
0x32C4,91,0x00BC4B,94,8F,09,40,3,0x13B
0x32C3,03,0x00BC4C,8F,92,09,40,3,0x13C
0x32C2,F8,0x00BC4D,94,92,09,40,3,0x13D
0x32C1,FF,0x00BC4E,90,96,09,40,3,0x13E
0x32C0,3F,0x00BC4F,7C,93,09,40,3,0x13F
0x32BF,F0,0x00BC50,94,8F,09,40,3,0x140
0x32BE,FF,0x00BC51,C9,95,09,40,3,0x141
0x32BD,7F,0x00BC52,16,85,09,40,3,0x142
0x32BC,0C,0x00BC53,8B,87,09,40,3,0x143
0x32BB,E0,0x00BC54,11,A6,09,40,3,0x144
0x32BA,FF,0x00BC55,89,86,09,40,3,0x145
0x32B9,05,0x00BC56,75,8D,09,40,3,0x146
0x32B8,0C,0x00BC57,8E,83,09,40,3,0x147
0x32B7,F8,0x00BC58,64,88,09,40,3,0x148
0x32B6,FF,0x00BC59,8C,83,09,40,3,0x149
0x32B5,07,0x00BC5A,7D,12,09,40,3,0x14A
0x32B4,04,0x00BC5B,89,83,09,40,3,0x14B
0x32B3,00,0x00BC5C,FE,3F,09,40,3,0x14C
0x32B2,12,0x00BC5D,7E,7D,09,40,3,0x14D
0x32B1,03,0x00BC5E,84,FC,09,40,3,0x14E
0x32B0,FF,0x00BC5F,85,12,09,40,3,0x14F
0x32AF,7F,0x00BC60,8A,7E,09,40,3,0x150
0x32AE,95,0x00BC61,7A,09,09,40,3,0x151
0x32AD,03,0x00BC62,80,7C,09,40,3,0x152
0x32AC,8F,0x00BC63,77,76,09,40,3,0x153
0x32AB,03,0x00BC64,7D,76,09,40,3,0x154
0x32AA,FE,0x00BC65,95,7D,09,40,3,0x155
0x32A9,FF,0x00BC66,FF,79,09,40,3,0x156
0x32A8,07,0x00BC67,77,74,09,40,3,0x157
0x32A7,04,0x00BC68,53,7B,09,40,3,0x158
0x32A6,00,0x00BC69,7C,38,09,40,3,0x159
0x32A5,08,0x00BC6A,F0,70,09,40,3,0x15A
0x32A4,C6,0x00BC6B,70,75,09,40,3,0x15B
0x32A3,FF,0x00BC6C,76,70,09,40,3,0x15C
0x32A2,05,0x00BC6D,EE,78,09,40,3,0x15D
0x32A1,01,0x00BC6E,78,65,09,40,3,0x15E
0x32A0,0B,0x00BC6F,7B,6B,09,40,3,0x15F
0x329F,FC,0x00BC70,FD,AA,09,40,3,0x160
0x329E,FF,0x00BC71,6D,75,09,40,3,0x161
0x329D,1F,0x00BC72,69,59,09,40,3,0x162
0x329C,0B,0x00BC73,77,73,09,40,3,0x163
0x329B,F8,0x00BC74,6A,E6,09,40,3,0x164
0x329A,0B,0x00BC75,70,66,09,40,3,0x165
0x3299,3F,0x00BC76,68,6D,09,40,3,0x166
0x3298,0C,0x00BC77,68,63,09,40,3,0x167
0x3297,F8,0x00BC78,63,6A,09,40,3,0x168
0x3296,FF,0x00BC79,68,60,09,40,3,0x169
0x3295,06,0x00BC7A,41,60,09,40,3,0x16A
0x3294,FD,0x00BC7B,5F,67,09,40,3,0x16B
0x3293,FF,0x00BC7C,65,63,09,40,3,0x16C
0x3292,07,0x00BC7D,67,69,09,40,3,0x16D
0x3291,04,0x00BC7E,4D,57,09,40,3,0x16E
0x328F,40,0x00BC80,62,3E,09,40,3,0x170
0x328E,FF,0x00BC81,5A,65,09,40,3,0x171
0x328D,3F,0x00BC82,5F,5C,09,40,3,0x172
0x328C,0B,0x00BC83,D8,5C,09,40,3,0x173
0x328B,0F,0x00BC84,61,E4,09,40,3,0x174
0x328A,8D,0x00BC85,5D,59,09,40,3,0x175
0x3289,03,0x00BC86,59,E6,09,40,3,0x176
0x3288,91,0x00BC87,DF,57,09,40,3,0x177
0x3287,,0x0BC88,56,13,09,40,3,0x178
0x3286,C0,0x00BC89,42,51,09,40,3,0x179
0x3285,,0x0BC8A,50,D4,09,40,3,0x17A
0x3284,3F,0x00BC8B,56,59,09,40,3,0x17B
0x3281,3F,0x00BC8E,4D,58,09,40,3,0x17E
0x3280,0C,0x00BC8F,52,4A,09,40,3,0x17F
0x327F,F0,0x00BC90,4E,4A,09,40,3,0x180
0x327E,,0x0BC91,49,69,09,40,3,0x181
0x327D,05,0x00BC92,4F,54,09,40,3,0x182
0x327C,00,0x00BC93,67,08,09,40,3,0x183
0x327B,08,0x00BC94,D4,46,09,40,3,0x184
0x327A,FE,0x00BC95,49,4B,09,40,3,0x185
0x3279,FF,0x00BC96,CF,D7,09,40,3,0x186
0x3277,04,0x00BC98,3B,03,09,40,3,0x188
0x3276,00,0x00BC99,4C,41,09,40,3,0x189
0x3275,12,0x00BC9A,C0,80,09,40,3,0x18A
0x3274,03,0x00BC9B,4A,D6,09,40,3,0x18B
0x3273,FF,0x00BC9C,3B,42,09,40,3,0x18C
0x3272,7F,0x00BC9D,47,CD,09,40,3,0x18D
0x3271,95,0x00BC9E,7C,40,09,40,3,0x18E
0x3270,03,0x00BC9F,46,45,09,40,3,0x18F
0x326F,8F,0x00BCA0,BB,7A,09,40,3,0x190
0x326E,03,0x00BCA1,43,3A,09,40,3,0x191
0x326D,09,0x00BCA2,3C,41,09,40,3,0x192
0x326C,3F,0x00BCA3,3C,1B,09,40,3,0x193
0x326B,00,0x00BCA4,41,36,09,40,3,0x194
0x326A,08,0x00BCA5,B6,3B,09,40,3,0x195
0x3269,E3,0x00BCA6,34,40,09,40,3,0x196
0x3268,FF,0x00BCA7,3A,2C,09,40,3,0x197
0x3267,05,0x00BCA8,36,32,09,40,3,0x198
0x3266,0C,0x00BCA9,36,71,09,40,3,0x199
0x3265,FC,0x00BCAA,31,3C,09,40,3,0x19A
0x3264,FF,0x00BCAB,3A,28,09,40,3,0x19B
0x3263,1F,0x00BCAC,32,3A,09,40,3,0x19C
0x3262,0B,0x00BCAD,26,4D,09,40,3,0x19D
0x3261,FC,0x00BCAE,37,38,09,40,3,0x19E
0x3260,0B,0x00BCAF,6B,EC,09,40,3,0x19F
0x325F,0F,0x00BCB0,2B,2A,09,40,3,0x1A0
0x325E,00,0x00BCB1,31,30,09,40,3,0x1A1
0x325D,08,0x00BCB2,35,68,09,40,3,0x1A2
0x325C,FC,0x00BCB3,2F,31,09,40,3,0x1A3
0x325B,09,0x00BCB4,2B,2E,09,40,3,0x1A4
0x325A,7F,0x00BCB5,B8,2A,09,40,3,0x1A5
0x3259,FC,0x00BCB6,28,25,09,40,3,0x1A6
0x3258,FF,0x00BCB7,B2,2B,09,40,3,0x1A7
0x3257,,0x0BCB8,26,2C,09,40,3,0x1A8
0x3256,04,0x00BCB9,A2,1F,09,40,3,0x1A9
0x3255,,0x0BCBA,2B,2C,09,40,3,0x1AA
0x3254,C0,0x00BCBB,23,27,09,40,3,0x1AB
0x3252,03,0x00BCBD,1E,AB,09,40,3,0x1AD
0x3251,0F,0x00BCBE,23,20,09,40,3,0x1AE
0x3250,8D,0x00BCBF,18,AE,09,40,3,0x1AF
0x324F,03,0x00BCC0,24,1E,09,40,3,0x1B0
0x324E,92,0x00BCC1,99,19,09,40,3,0x1B1
0x324D,03,0x00BCC2,22,9C,09,40,3,0x1B2
0x324C,FF,0x00BCC3,14,21,09,40,3,0x1B3
0x324B,3F,0x00BCC4,21,1A,09,40,3,0x1B4
0x324A,F8,0x00BCC5,95,1A,09,40,3,0x1B5
0x3249,FF,0x00BCC6,15,20,09,40,3,0x1B6
0x3248,3F,0x00BCC7,1A,12,09,40,3,0x1B7
0x3247,0C,0x00BCC8,0F,12,09,40,3,0x1B8
0x3246,F0,0x00BCC9,1C,21,09,40,3,0x1B9
0x3245,FF,0x00BCCA,14,1C,09,40,3,0x1BA
0x3244,7F,0x00BCCB,14,F0,09,40,3,0x1BB
0x3243,00,0x00BCCC,9A,0E,09,40,3,0x1BC
0x3242,08,0x00BCCD,11,4D,09,40,3,0x1BD
0x3241,FF,0x00BCCE,05,0F,09,40,3,0x1BE
0x3240,05,0x00BCCF,0B,10,09,40,3,0x1BF
0x323F,01,0x00BCD0,11,0B,09,40,3,0x1C0
0x323E,,0x0BCD1,0A,17,09,40,3,0x1C1
0x323D,0D,0x00BCD2,0F,0C,09,40,3,0x1C2
0x323C,,0x0BCD3,0B,09,09,40,3,0x1C3
0x323B,24,0x00BCD4,F7,11,09,40,3,0x1C4
0x323A,0A,0x00BCD5,05,E6,09,40,3,0x1C5
0x3239,80,0x00BCD6,0B,04,09,40,3,0x1C6
0x3238,FF,0x00BCD7,07,43,09,40,3,0x1C7
0x3237,3F,0x00BCD8,07,99,09,40,3,0x1C8
0x3236,95,0x00BCD9,8F,05,09,40,3,0x1C9
0x3235,,0x0BCDA,04,01,09,40,3,0x1CA
0x3234,,0x0BCDB,00,0F,09,40,3,0x1CB
0x3233,0F,0x00BCDC,09,02,09,40,3,0x1CC
0x3232,,0x0BCDD,01,08,09,40,3,0x1CD
0x3231,0A,0x00BCDE,FB,08,09,40,3,0x1CE
0x3230,0B,0x00BCDF,06,7C,09,40,3,0x1CF
0x322F,80,0x00BCE0,3A,DC,09,40,3,0x1D0
0x322E,E1,0x00BCE1,04,F9,09,40,3,0x1D1
0x322D,FF,0x00BCE2,F7,78,09,40,3,0x1D2
0x322C,7F,0x00BCE3,01,03,09,40,3,0x1D3
0x322B,0C,0x00BCE4,36,F3,09,40,3,0x1D4
0x322A,FE,0x00BCE5,00,F5,09,40,3,0x1D5
0x3229,FF,0x00BCE6,B5,14,09,40,3,0x1D6
0x3228,0F,0x00BCE7,FD,FF,09,40,3,0x1D7
0x3227,00,0x00BCE8,F6,EF,09,40,3,0x1D8
0x3226,07,0x00BCE9,F6,FD,09,40,3,0x1D9
0x3225,FE,0x00BCEA,FB,F8,09,40,3,0x1DA
0x3224,FF,0x00BCEB,B0,F4,09,40,3,0x1DB
0x3223,07,0x00BCEC,F8,FA,09,40,3,0x1DC
0x3222,03,0x00BCED,F5,CE,09,40,3,0x1DD
0x3221,,0x0BCEE,F1,EC,09,40,3,0x1DE
0x3220,,0x0BCEF,EC,F2,09,40,3,0x1DF
0x321F,08,0x00BCF0,F6,F9,09,40,3,0x1E0
0x321E,FF,0x00BCF1,ED,F3,09,40,3,0x1E1
0x321D,06,0x00BCF2,E1,EC,09,40,3,0x1E2
0x321C,1B,0x00BCF3,F2,EC,09,40,3,0x1E3
0x321B,FE,0x00BCF4,F6,E7,09,40,3,0x1E4
0x321A,FF,0x00BCF5,F0,ED,09,40,3,0x1E5
0x3219,03,0x00BCF6,65,E2,09,40,3,0x1E6
0x3218,04,0x00BCF7,F0,6A,09,40,3,0x1E7
0x3217,0A,0x00BCF8,F2,E6,09,40,3,0x1E8
0x3216,A0,0x00BCF9,74,E9,09,40,3,0x1E9
0x3215,86,0x00BCFA,E4,E5,09,40,3,0x1EA
0x3214,03,0x00BCFB,6E,6D,09,40,3,0x1EB
0x3212,8D,0x00BCFD,9E,70,09,40,3,0x1ED
0x3211,03,0x00BCFE,E7,E0,09,40,3,0x1EE
0x3210,92,0x00BCFF,DD,D4,09,40,3,0x1EF
0x320F,03,0x00BD00,E4,9C,09,40,3,0x1F0
0x320E,F8,0x00BD01,9A,E3,09,40,3,0x1F1
0x320D,1F,0x00BD02,E3,DA,09,40,3,0x1F2
0x320C,FC,0x00BD03,17,D8,09,40,3,0x1F3
0x320B,FF,0x00BD04,E0,DE,09,40,3,0x1F4
0x320A,1F,0x00BD05,D2,DF,09,40,3,0x1F5
0x3209,0C,0x00BD06,DF,E4,09,40,3,0x1F6
0x3208,F8,0x00BD07,13,DF,09,40,3,0x1F7
0x3207,FF,0x00BD08,DC,C3,09,40,3,0x1F8
0x3206,7F,0x00BD09,CA,D1,09,40,3,0x1F9
0x3205,,0x0BD0A,DC,B0,09,40,3,0x1FA
0x3203,FF,0x00BD0C,5A,5B,09,40,3,0x1FC
0x3201,00,0x00BD0E,C9,0D,09,40,3,0x1FE
0x3200,0E,0x00BD0F,D5,D7,09,40,3,0x1FF
0x31FF,03,0x00BD10,4A,AB,09,40,3,0x200
0x31FE,19,0x00BD11,C9,C8,09,40,3,0x201
0x31FD,0A,0x00BD12,CE,E7,09,40,3,0x202
0x31FC,80,0x00BD13,CA,5D,09,40,3,0x203
0x31FB,FF,0x00BD14,D0,C9,09,40,3,0x204
0x31FA,3F,0x00BD15,44,54,09,40,3,0x205
0x31F9,95,0x00BD16,52,C7,09,40,3,0x206
0x31F8,,0x0BD17,C6,CD,09,40,3,0x207
0x31F7,8F,0x00BD18,C2,C9,09,40,3,0x208
0x31F6,03,0x00BD19,CB,C5,09,40,3,0x209
0x31F5,0A,0x00BD1A,C3,CA,09,40,3,0x20A
0x31F4,07,0x00BD1B,CA,7F,09,40,3,0x20B
0x31F3,04,0x00BD1C,FD,AE,09,40,3,0x20C
0x31F2,,0x0BD1D,C7,BC,09,40,3,0x20D
0x31F1,C0,0x00BD1E,BA,3B,09,40,3,0x20E
0x31F0,F0,0x00BD1F,BA,C6,09,40,3,0x20F
0x31EF,FF,0x00BD20,BF,B6,09,40,3,0x210
0x31EE,7F,0x00BD21,C8,B8,09,40,3,0x211
0x31ED,0C,0x00BD22,C2,D7,09,40,3,0x212
0x31EC,FE,0x00BD23,77,B7,09,40,3,0x213
0x31EB,FF,0x00BD24,BF,BD,09,40,3,0x214
0x31EA,0F,0x00BD25,B6,B3,09,40,3,0x215
0x31E9,00,0x00BD26,BE,B3,09,40,3,0x216
0x31E8,07,0x00BD27,93,BA,09,40,3,0x217
0x31E7,FF,0x00BD28,BB,B3,09,40,3,0x218
0x31E6,08,0x00BD29,B8,BC,09,40,3,0x219
0x31E5,0C,0x00BD2A,B4,A8,09,40,3,0x21A
0x31E4,80,0x00BD2B,38,B8,09,40,3,0x21B
0x31E3,FF,0x00BD2C,B1,6D,09,40,3,0x21C
0x31E2,06,0x00BD2D,6D,B0,09,40,3,0x21D
0x31E1,06,0x00BD2E,CB,B0,09,40,3,0x21E
0x31E0,04,0x00BD2F,A3,B4,09,40,3,0x21F
0x31DF,FE,0x00BD30,B4,AD,09,40,3,0x220
0x31DE,FF,0x00BD31,C8,AD,09,40,3,0x221
0x31DC,04,0x00BD33,67,27,09,40,3,0x223
0x31DB,0A,0x00BD34,A5,A4,09,40,3,0x224
0x31DA,E0,0x00BD35,AD,2B,09,40,3,0x225
0x31D8,03,0x00BD37,A7,AA,09,40,3,0x227
0x31D7,0F,0x00BD38,34,A6,09,40,3,0x228
0x31D6,8D,0x00BD39,A4,2E,09,40,3,0x229
0x31D5,03,0x00BD3A,2E,A3,09,40,3,0x22A
0x31D4,92,0x00BD3B,A2,31,09,40,3,0x22B
0x31D3,03,0x00BD3C,5E,A1,09,40,3,0x22C
0x31D2,E0,0x00BD3D,A7,7D,09,40,3,0x22D
0x31D1,1F,0x00BD3E,9D,7D,09,40,3,0x22E
0x31D0,FE,0x00BD3F,9B,9A,09,40,3,0x22F
0x31CE,0F,0x00BD41,89,99,09,40,3,0x231
0x31CD,0C,0x00BD42,A2,A0,09,40,3,0x232
0x31CC,F8,0x00BD43,D6,A0,09,40,3,0x233
0x31CB,FF,0x00BD44,9F,9D,09,40,3,0x234
0x31CA,3F,0x00BD45,93,99,09,40,3,0x235
0x31C9,0B,0x00BD46,9E,9F,09,40,3,0x236
0x31C8,E0,0x00BD47,B2,8F,09,40,3,0x237
0x31C7,FF,0x00BD48,9B,91,09,40,3,0x238
0x31C6,7F,0x00BD49,89,96,09,40,3,0x239
0x31C5,8D,0x00BD4A,9B,90,09,40,3,0x23A
0x31C4,03,0x00BD4B,90,9C,09,40,3,0x23B
0x31C3,40,0x00BD4C,19,91,09,40,3,0x23C
0x31C2,1E,0x00BD4D,90,9D,09,40,3,0x23D
0x31C1,0A,0x00BD4E,8A,8D,09,40,3,0x23E
0x31C0,C0,0x00BD4F,94,95,09,40,3,0x23F
0x31BF,FF,0x00BD50,C9,7A,09,40,3,0x240
0x31BE,1F,0x00BD51,89,88,09,40,3,0x241
0x31BD,95,0x00BD52,90,A7,09,40,3,0x242
0x31BC,03,0x00BD53,73,1D,09,40,3,0x243
0x31BB,8E,0x00BD54,90,89,09,40,3,0x244
0x31BA,03,0x00BD55,C4,13,09,40,3,0x245
0x31B9,80,0x00BD56,12,87,09,40,3,0x246
0x31B8,0A,0x00BD57,86,03,09,40,3,0x247
0x31B7,1F,0x00BD58,0B,8C,09,40,3,0x248
0x31B6,0A,0x00BD59,84,A0,09,40,3,0x249
0x31B5,60,0x00BD5A,00,8A,09,40,3,0x24A
0x31B4,F8,0x00BD5B,8A,DF,09,40,3,0x24B
0x31B3,FF,0x00BD5C,8D,76,09,40,3,0x24C
0x31B2,3F,0x00BD5D,7D,7C,09,40,3,0x24D
0x31B1,0C,0x00BD5E,82,BB,09,40,3,0x24E
0x31B0,09,0x00BD5F,7A,86,09,40,3,0x24F
0x31AF,0F,0x00BD60,80,78,09,40,3,0x250
0x31AE,0A,0x00BD61,7C,78,09,40,3,0x251
0x31AD,80,0x00BD62,7C,97,09,40,3,0x252
0x31AC,0B,0x00BD63,81,77,09,40,3,0x253
0x31AB,7F,0x00BD64,66,7D,09,40,3,0x254
0x31AA,0C,0x00BD65,7E,74,09,40,3,0x255
0x31A9,E0,0x00BD66,75,7C,09,40,3,0x256
0x31A8,09,0x00BD67,7D,73,09,40,3,0x257
0x31A7,BF,0x00BD68,52,7A,09,40,3,0x258
0x31A6,01,0x00BD69,7A,6F,09,40,3,0x259
0x31A5,09,0x00BD6A,8F,6F,09,40,3,0x25A
0x31A4,01,0x00BD6B,F8,74,09,40,3,0x25B
0x31A3,0A,0x00BD6C,71,5D,09,40,3,0x25C
0x31A2,D0,0x00BD6D,5D,ED,09,40,3,0x25D
0x31A1,86,0x00BD6E,8B,75,09,40,3,0x25E
0x31A0,03,0x00BD6F,63,6C,09,40,3,0x25F
0x319E,8D,0x00BD71,88,E9,09,40,3,0x261
0x319D,03,0x00BD72,72,66,09,40,3,0x262
0x319C,92,0x00BD73,47,ED,09,40,3,0x263
0x319B,03,0x00BD74,65,69,09,40,3,0x264
0x319A,C0,0x00BD75,6D,6C,09,40,3,0x265
0x3199,0F,0x00BD76,F7,68,09,40,3,0x266
0x3198,FE,0x00BD77,66,F0,09,40,3,0x267
0x3197,FF,0x00BD78,F0,65,09,40,3,0x268
0x3196,0F,0x00BD79,64,F3,09,40,3,0x269
0x3195,0C,0x00BD7A,50,63,09,40,3,0x26A
0x3194,FC,0x00BD7B,5E,1F,09,40,3,0x26B
0x3193,FF,0x00BD7C,64,3E,09,40,3,0x26C
0x3192,3F,0x00BD7D,5D,5C,09,40,3,0x26D
0x3191,0B,0x00BD7E,62,61,09,40,3,0x26E
0x3190,E0,0x00BD7F,57,66,09,40,3,0x26F
0x318F,FF,0x00BD80,64,DA,09,40,3,0x270
0x318E,3F,0x00BD81,68,62,09,40,3,0x271
0x318D,0B,0x00BD82,61,5F,09,40,3,0x272
0x318C,60,0x00BD83,55,5B,09,40,3,0x273
0x318B,88,0x00BD84,60,61,09,40,3,0x274
0x318A,03,0x00BD85,74,51,09,40,3,0x275
