ram_addr,ram_offset,d88_c,d88_h,d88_r,sector_raw_base,raw_index,raw_file_offset,DE,Ccorr,stored_byte,current_raw_byte,reverse_roundtrip
0x2AFB,0x02FB,09,40,1,0x00B2F0,0x104,0x00B3F4,0x02FC,37,04,CB,OK
0x2AFA,0x02FA,09,40,1,0x00B2F0,0x105,0x00B3F5,0x02FB,37,94,5A,OK
0x2AF9,0x02F9,09,40,1,0x00B2F0,0x106,0x00B3F6,0x02FA,37,03,C8,OK
0x2AF8,0x02F8,09,40,1,0x00B2F0,0x107,0x00B3F7,0x02F9,37,00,C4,OK
0x2AF7,0x02F7,09,40,1,0x00B2F0,0x108,0x00B3F8,0x02F8,37,19,DC,OK
0x2AF6,0x02F6,09,40,1,0x00B2F0,0x109,0x00B3F9,0x02F7,37,03,C5,OK
0x2AF5,0x02F5,09,40,1,0x00B2F0,0x10A,0x00B3FA,0x02F6,37,FE,BF,OK
0x2AF4,0x02F4,09,40,1,0x00B2F0,0x10B,0x00B3FB,0x02F5,37,FF,BF,OK
0x2AF3,0x02F3,09,40,1,0x00B2F0,0x10C,0x00B3FC,0x02F4,37,06,C5,OK
0x2AF2,0x02F2,09,40,1,0x00B2F0,0x10D,0x00B3FD,0x02F3,37,7F,3D,OK
0x2AF1,0x02F1,09,40,1,0x00B2F0,0x10E,0x00B3FE,0x02F2,37,0A,C7,OK
0x2AF0,0x02F0,09,40,1,0x00B2F0,0x10F,0x00B3FF,0x02F1,37,F0,AC,OK
0x2AEF,0x02EF,09,40,1,0x00B2F0,0x110,0x00B400,0x02F0,37,0A,C5,OK
0x2AEE,0x02EE,09,40,1,0x00B2F0,0x111,0x00B401,0x02EF,37,03,BD,OK
0x2AED,0x02ED,09,40,1,0x00B2F0,0x112,0x00B402,0x02EE,37,04,BD,OK
0x2AEC,0x02EC,09,40,1,0x00B2F0,0x113,0x00B403,0x02ED,37,0B,C3,OK
0x2AEB,0x02EB,09,40,1,0x00B2F0,0x114,0x00B404,0x02EC,37,E0,97,OK
0x2AEA,0x02EA,09,40,1,0x00B2F0,0x115,0x00B405,0x02EB,37,09,BF,OK
0x2AE9,0x02E9,09,40,1,0x00B2F0,0x116,0x00B406,0x02EA,37,01,B6,OK
0x2AE8,0x02E8,09,40,1,0x00B2F0,0x117,0x00B407,0x02E9,37,F0,A4,OK
0x2AE7,0x02E7,09,40,1,0x00B2F0,0x118,0x00B408,0x02E8,37,09,BC,OK
0x2AE6,0x02E6,09,40,1,0x00B2F0,0x119,0x00B409,0x02E7,37,1F,D1,OK
0x2AE5,0x02E5,09,40,1,0x00B2F0,0x11A,0x00B40A,0x02E6,37,E0,91,OK
0x2AE4,0x02E4,09,40,1,0x00B2F0,0x11B,0x00B40B,0x02E5,37,FF,AF,OK
0x2AE3,0x02E3,09,40,1,0x00B2F0,0x11C,0x00B40C,0x02E4,37,06,B5,OK
0x2AE2,0x02E2,09,40,1,0x00B2F0,0x11D,0x00B40D,0x02E3,37,87,35,OK
0x2AE1,0x02E1,09,40,1,0x00B2F0,0x11E,0x00B40E,0x02E2,37,01,AE,OK
0x2AE0,0x02E0,09,40,1,0x00B2F0,0x11F,0x00B40F,0x02E1,37,C0,6C,OK
0x2ADF,0x02DF,09,40,1,0x00B2F0,0x120,0x00B410,0x02E0,37,09,B4,OK
0x2ADE,0x02DE,09,40,1,0x00B2F0,0x121,0x00B411,0x02DF,37,01,AB,OK
0x2ADD,0x02DD,09,40,1,0x00B2F0,0x122,0x00B412,0x02DE,37,94,3D,OK
0x2ADC,0x02DC,09,40,1,0x00B2F0,0x123,0x00B413,0x02DD,37,03,AB,OK
0x2ADB,0x02DB,09,40,1,0x00B2F0,0x124,0x00B414,0x02DC,37,A8,4F,OK
0x2ADA,0x02DA,09,40,1,0x00B2F0,0x125,0x00B415,0x02DB,37,03,A9,OK
0x2AD9,0x02D9,09,40,1,0x00B2F0,0x126,0x00B416,0x02DA,37,C0,65,OK
0x2AD8,0x02D8,09,40,1,0x00B2F0,0x127,0x00B417,0x02D9,37,3F,E3,OK
0x2AD7,0x02D7,09,40,1,0x00B2F0,0x128,0x00B418,0x02D8,37,0A,AD,OK
0x2AD6,0x02D6,09,40,1,0x00B2F0,0x129,0x00B419,0x02D7,37,FE,A0,OK
0x2AD5,0x02D5,09,40,1,0x00B2F0,0x12A,0x00B41A,0x02D6,37,1F,C0,OK
0x2AD4,0x02D4,09,40,1,0x00B2F0,0x12B,0x00B41B,0x02D5,37,86,26,OK
0x2AD3,0x02D3,09,40,1,0x00B2F0,0x12C,0x00B41C,0x02D4,37,03,A2,OK
0x2AD2,0x02D2,09,40,1,0x00B2F0,0x12D,0x00B41D,0x02D3,37,80,1E,OK
0x2AD1,0x02D1,09,40,1,0x00B2F0,0x12E,0x00B41E,0x02D2,37,FF,9C,OK
0x2AD0,0x02D0,09,40,1,0x00B2F0,0x12F,0x00B41F,0x02D1,37,05,A1,OK
0x2ACF,0x02CF,09,40,1,0x00B2F0,0x130,0x00B420,0x02D0,37,0A,A5,OK
0x2ACE,0x02CE,09,40,1,0x00B2F0,0x131,0x00B421,0x02CF,37,3C,D6,OK
0x2ACD,0x02CD,09,40,1,0x00B2F0,0x132,0x00B422,0x02CE,37,94,2D,OK
0x2ACC,0x02CC,09,40,1,0x00B2F0,0x133,0x00B423,0x02CD,37,03,9B,OK
0x2ACB,0x02CB,09,40,1,0x00B2F0,0x134,0x00B424,0x02CC,37,00,97,OK
0x2ACA,0x02CA,09,40,1,0x00B2F0,0x135,0x00B425,0x02CB,37,19,AF,OK
0x2AC9,0x02C9,09,40,1,0x00B2F0,0x136,0x00B426,0x02CA,37,03,98,OK
0x2AC8,0x02C8,09,40,1,0x00B2F0,0x137,0x00B427,0x02C9,37,FE,92,OK
0x2AC7,0x02C7,09,40,1,0x00B2F0,0x138,0x00B428,0x02C8,37,FF,92,OK
0x2AC6,0x02C6,09,40,1,0x00B2F0,0x139,0x00B429,0x02C7,37,06,98,OK
0x2AC5,0x02C5,09,40,1,0x00B2F0,0x13A,0x00B42A,0x02C6,37,01,92,OK
0x2AC4,0x02C4,09,40,1,0x00B2F0,0x13B,0x00B42B,0x02C5,37,0A,9A,OK
0x2AC3,0x02C3,09,40,1,0x00B2F0,0x13C,0x00B42C,0x02C4,37,FC,8B,OK
0x2AC2,0x02C2,09,40,1,0x00B2F0,0x13D,0x00B42D,0x02C3,37,0A,98,OK
0x2AC1,0x02C1,09,40,1,0x00B2F0,0x13E,0x00B42E,0x02C2,37,03,90,OK
0x2AC0,0x02C0,09,40,1,0x00B2F0,0x13F,0x00B42F,0x02C1,37,04,90,OK
0x2ABF,0x02BF,09,40,1,0x00B2F0,0x140,0x00B430,0x02C0,37,0B,96,OK
0x2ABE,0x02BE,09,40,1,0x00B2F0,0x141,0x00B431,0x02BF,37,E0,6A,OK
0x2ABD,0x02BD,09,40,1,0x00B2F0,0x142,0x00B432,0x02BE,37,09,92,OK
0x2ABC,0x02BC,09,40,1,0x00B2F0,0x143,0x00B433,0x02BD,37,01,89,OK
0x2ABB,0x02BB,09,40,1,0x00B2F0,0x144,0x00B434,0x02BC,37,E0,67,OK
0x2ABA,0x02BA,09,40,1,0x00B2F0,0x145,0x00B435,0x02BB,37,09,8F,OK
0x2AB9,0x02B9,09,40,1,0x00B2F0,0x146,0x00B436,0x02BA,37,3F,C4,OK
0x2AB8,0x02B8,09,40,1,0x00B2F0,0x147,0x00B437,0x02B9,37,E0,64,OK
0x2AB7,0x02B7,09,40,1,0x00B2F0,0x148,0x00B438,0x02B8,37,FF,82,OK
0x2AB6,0x02B6,09,40,1,0x00B2F0,0x149,0x00B439,0x02B7,37,05,87,OK
0x2AB5,0x02B5,09,40,1,0x00B2F0,0x14A,0x00B43A,0x02B6,37,7F,00,OK
0x2AB4,0x02B4,09,40,1,0x00B2F0,0x14B,0x00B43B,0x02B5,37,00,80,OK
0x2AB3,0x02B3,09,40,1,0x00B2F0,0x14C,0x00B43C,0x02B4,37,05,84,OK
0x2AB2,0x02B2,09,40,1,0x00B2F0,0x14D,0x00B43D,0x02B3,37,0A,88,OK
0x2AB1,0x02B1,09,40,1,0x00B2F0,0x14E,0x00B43E,0x02B2,37,03,80,OK
0x2AB0,0x02B0,09,40,1,0x00B2F0,0x14F,0x00B43F,0x02B1,37,04,80,OK
0x2AAF,0x02AF,09,40,1,0x00B2F0,0x150,0x00B440,0x02B0,37,94,0F,OK
0x2AAE,0x02AE,09,40,1,0x00B2F0,0x151,0x00B441,0x02AF,37,03,7D,OK
0x2AAD,0x02AD,09,40,1,0x00B2F0,0x152,0x00B442,0x02AE,37,AD,26,OK
0x2AAC,0x02AC,09,40,1,0x00B2F0,0x153,0x00B443,0x02AD,37,03,7B,OK
0x2AAB,0x02AB,09,40,1,0x00B2F0,0x154,0x00B444,0x02AC,37,F8,6F,OK
0x2AAA,0x02AA,09,40,1,0x00B2F0,0x155,0x00B445,0x02AB,37,01,77,OK
0x2AA9,0x02A9,09,40,1,0x00B2F0,0x156,0x00B446,0x02AA,37,86,FB,OK
0x2AA8,0x02A8,09,40,1,0x00B2F0,0x157,0x00B447,0x02A9,37,03,77,OK
0x2AA7,0x02A7,09,40,1,0x00B2F0,0x158,0x00B448,0x02A8,37,FC,6F,OK
0x2AA6,0x02A6,09,40,1,0x00B2F0,0x159,0x00B449,0x02A7,37,FF,71,OK
0x2AA5,0x02A5,09,40,1,0x00B2F0,0x15A,0x00B44A,0x02A6,37,05,76,OK
0x2AA4,0x02A4,09,40,1,0x00B2F0,0x15B,0x00B44B,0x02A5,37,0A,7A,OK
0x2AA3,0x02A3,09,40,1,0x00B2F0,0x15C,0x00B44C,0x02A4,37,F8,67,OK
0x2AA2,0x02A2,09,40,1,0x00B2F0,0x15D,0x00B44D,0x02A3,37,94,02,OK
0x2AA1,0x02A1,09,40,1,0x00B2F0,0x15E,0x00B44E,0x02A2,37,03,70,OK
0x2AA0,0x02A0,09,40,1,0x00B2F0,0x15F,0x00B44F,0x02A1,37,98,04,OK
0x2A9F,0x029F,09,40,1,0x00B2F0,0x160,0x00B450,0x02A0,37,03,6E,OK
0x2A9E,0x029E,09,40,1,0x00B2F0,0x161,0x00B451,0x029F,37,80,EA,OK
0x2A9D,0x029D,09,40,1,0x00B2F0,0x162,0x00B452,0x029E,37,FF,68,OK
0x2A9C,0x029C,09,40,1,0x00B2F0,0x163,0x00B453,0x029D,37,06,6E,OK
0x2A9B,0x029B,09,40,1,0x00B2F0,0x164,0x00B454,0x029C,37,3F,A6,OK
0x2A9A,0x029A,09,40,1,0x00B2F0,0x165,0x00B455,0x029B,37,00,66,OK
0x2A99,0x0299,09,40,1,0x00B2F0,0x166,0x00B456,0x029A,37,07,6C,OK
0x2A98,0x0298,09,40,1,0x00B2F0,0x167,0x00B457,0x0299,37,FE,62,OK
0x2A97,0x0297,09,40,1,0x00B2F0,0x168,0x00B458,0x0298,37,0A,6D,OK
0x2A96,0x0296,09,40,1,0x00B2F0,0x169,0x00B459,0x0297,37,01,63,OK
0x2A95,0x0295,09,40,1,0x00B2F0,0x16A,0x00B45A,0x0296,37,0B,6C,OK
0x2A94,0x0294,09,40,1,0x00B2F0,0x16B,0x00B45B,0x0295,37,C0,20,OK
0x2A93,0x0293,09,40,1,0x00B2F0,0x16C,0x00B45C,0x0294,37,09,68,OK
0x2A92,0x0292,09,40,1,0x00B2F0,0x16D,0x00B45D,0x0293,37,03,61,OK
0x2A91,0x0291,09,40,1,0x00B2F0,0x16E,0x00B45E,0x0292,37,04,61,OK
0x2A90,0x0290,09,40,1,0x00B2F0,0x16F,0x00B45F,0x0291,37,E0,3C,OK
0x2A8F,0x028F,09,40,1,0x00B2F0,0x170,0x00B460,0x0290,37,09,64,OK
0x2A8E,0x028E,09,40,1,0x00B2F0,0x171,0x00B461,0x028F,37,7F,D9,OK
0x2A8D,0x028D,09,40,1,0x00B2F0,0x172,0x00B462,0x028E,37,E0,39,OK
0x2A8C,0x028C,09,40,1,0x00B2F0,0x173,0x00B463,0x028D,37,FF,57,OK
0x2A8B,0x028B,09,40,1,0x00B2F0,0x174,0x00B464,0x028C,37,05,5C,OK
0x2A8A,0x028A,09,40,1,0x00B2F0,0x175,0x00B465,0x028B,37,03,59,OK
0x2A89,0x0289,09,40,1,0x00B2F0,0x176,0x00B466,0x028A,37,04,59,OK
0x2A88,0x0288,09,40,1,0x00B2F0,0x177,0x00B467,0x0289,37,00,54,OK
0x2A87,0x0287,09,40,1,0x00B2F0,0x178,0x00B468,0x0288,37,05,58,OK
0x2A86,0x0286,09,40,1,0x00B2F0,0x179,0x00B469,0x0287,37,0A,5C,OK
0x2A85,0x0285,09,40,1,0x00B2F0,0x17A,0x00B46A,0x0286,37,07,58,OK
0x2A84,0x0284,09,40,1,0x00B2F0,0x17B,0x00B46B,0x0285,37,04,54,OK
0x2A83,0x0283,09,40,1,0x00B2F0,0x17C,0x00B46C,0x0284,37,94,E3,OK
0x2A82,0x0282,09,40,1,0x00B2F0,0x17D,0x00B46D,0x0283,37,03,51,OK
0x2A81,0x0281,09,40,1,0x00B2F0,0x17E,0x00B46E,0x0282,37,B5,02,OK
0x2A80,0x0280,09,40,1,0x00B2F0,0x17F,0x00B46F,0x0281,37,03,4F,OK
0x2A7F,0x027F,09,40,1,0x00B2F0,0x180,0x00B470,0x0280,37,09,54,OK
0x2A7E,0x027E,09,40,1,0x00B2F0,0x181,0x00B471,0x027F,37,7F,C9,OK
0x2A7D,0x027D,09,40,1,0x00B2F0,0x182,0x00B472,0x027E,37,0A,53,OK
0x2A7C,0x027C,09,40,1,0x00B2F0,0x183,0x00B473,0x027D,37,FC,44,OK
0x2A7B,0x027B,09,40,1,0x00B2F0,0x184,0x00B474,0x027C,37,94,DB,OK
0x2A7A,0x027A,09,40,1,0x00B2F0,0x185,0x00B475,0x027B,37,03,49,OK
0x2A79,0x0279,09,40,1,0x00B2F0,0x186,0x00B476,0x027A,37,98,DD,OK
0x2A78,0x0278,09,40,1,0x00B2F0,0x187,0x00B477,0x0279,37,03,47,OK
0x2A77,0x0277,09,40,1,0x00B2F0,0x188,0x00B478,0x0278,37,E0,23,OK
0x2A76,0x0276,09,40,1,0x00B2F0,0x189,0x00B479,0x0277,37,FF,41,OK
0x2A75,0x0275,09,40,1,0x00B2F0,0x18A,0x00B47A,0x0276,37,06,47,OK
0x2A74,0x0274,09,40,1,0x00B2F0,0x18B,0x00B47B,0x0275,37,0F,4F,OK
0x2A73,0x0273,09,40,1,0x00B2F0,0x18C,0x00B47C,0x0274,37,00,3F,OK
0x2A72,0x0272,09,40,1,0x00B2F0,0x18D,0x00B47D,0x0273,37,07,45,OK
0x2A71,0x0271,09,40,1,0x00B2F0,0x18E,0x00B47E,0x0272,37,FE,3B,OK
0x2A70,0x0270,09,40,1,0x00B2F0,0x18F,0x00B47F,0x0271,37,0A,46,OK
0x2A6F,0x026F,09,40,1,0x00B2F0,0x190,0x00B480,0x0270,37,01,3C,OK
0x2A6E,0x026E,09,40,1,0x00B2F0,0x191,0x00B481,0x026F,37,0B,45,OK
0x2A6D,0x026D,09,40,1,0x00B2F0,0x192,0x00B482,0x026E,37,80,B9,OK
0x2A6C,0x026C,09,40,1,0x00B2F0,0x193,0x00B483,0x026D,37,09,41,OK
0x2A6B,0x026B,09,40,1,0x00B2F0,0x194,0x00B484,0x026C,37,07,3E,OK
0x2A6A,0x026A,09,40,1,0x00B2F0,0x195,0x00B485,0x026B,37,04,3A,OK
0x2A69,0x0269,09,40,1,0x00B2F0,0x196,0x00B486,0x026A,37,C0,F5,OK
0x2A68,0x0268,09,40,1,0x00B2F0,0x197,0x00B487,0x0269,37,09,3D,OK
0x2A67,0x0267,09,40,1,0x00B2F0,0x198,0x00B488,0x0268,37,7F,B2,OK
0x2A66,0x0266,09,40,1,0x00B2F0,0x199,0x00B489,0x0267,37,C0,F2,OK
0x2A65,0x0265,09,40,1,0x00B2F0,0x19A,0x00B48A,0x0266,37,FF,30,OK
0x2A64,0x0264,09,40,1,0x00B2F0,0x19B,0x00B48B,0x0265,37,07,37,OK
0x2A63,0x0263,09,40,1,0x00B2F0,0x19C,0x00B48C,0x0264,37,04,33,OK
0x2A62,0x0262,09,40,1,0x00B2F0,0x19D,0x00B48D,0x0263,37,09,37,OK
0x2A61,0x0261,09,40,1,0x00B2F0,0x19E,0x00B48E,0x0262,37,80,AD,OK
0x2A60,0x0260,09,40,1,0x00B2F0,0x19F,0x00B48F,0x0261,37,0A,36,OK
0x2A5F,0x025F,09,40,1,0x00B2F0,0x1A0,0x00B490,0x0260,37,03,2E,OK
0x2A5E,0x025E,09,40,1,0x00B2F0,0x1A1,0x00B491,0x025F,37,04,2E,OK
0x2A5D,0x025D,09,40,1,0x00B2F0,0x1A2,0x00B492,0x025E,37,94,BD,OK
0x2A5C,0x025C,09,40,1,0x00B2F0,0x1A3,0x00B493,0x025D,37,03,2B,OK
0x2A5B,0x025B,09,40,1,0x00B2F0,0x1A4,0x00B494,0x025C,37,B5,DC,OK
0x2A5A,0x025A,09,40,1,0x00B2F0,0x1A5,0x00B495,0x025B,37,03,29,OK
0x2A59,0x0259,09,40,1,0x00B2F0,0x1A6,0x00B496,0x025A,37,09,2E,OK
0x2A58,0x0258,09,40,1,0x00B2F0,0x1A7,0x00B497,0x0259,37,3F,63,OK
0x2A57,0x0257,09,40,1,0x00B2F0,0x1A8,0x00B498,0x0258,37,0A,2D,OK
0x2A56,0x0256,09,40,1,0x00B2F0,0x1A9,0x00B499,0x0257,37,78,9A,OK
0x2A55,0x0255,09,40,1,0x00B2F0,0x1AA,0x00B49A,0x0256,37,94,B5,OK
0x2A54,0x0254,09,40,1,0x00B2F0,0x1AB,0x00B49B,0x0255,37,03,23,OK
0x2A53,0x0253,09,40,1,0x00B2F0,0x1AC,0x00B49C,0x0254,37,98,B7,OK
0x2A52,0x0252,09,40,1,0x00B2F0,0x1AD,0x00B49D,0x0253,37,03,21,OK
0x2A51,0x0251,09,40,1,0x00B2F0,0x1AE,0x00B49E,0x0252,37,E0,FD,OK
0x2A50,0x0250,09,40,1,0x00B2F0,0x1AF,0x00B49F,0x0251,37,FF,1B,OK
0x2A4F,0x024F,09,40,1,0x00B2F0,0x1B0,0x00B4A0,0x0250,37,05,20,OK
0x2A4E,0x024E,09,40,1,0x00B2F0,0x1B1,0x00B4A1,0x024F,37,7F,99,OK
0x2A4D,0x024D,09,40,1,0x00B2F0,0x1B2,0x00B4A2,0x024E,37,0B,24,OK
0x2A4C,0x024C,09,40,1,0x00B2F0,0x1B3,0x00B4A3,0x024D,37,80,98,OK
0x2A4B,0x024B,09,40,1,0x00B2F0,0x1B4,0x00B4A4,0x024C,37,0B,22,OK
0x2A4A,0x024A,09,40,1,0x00B2F0,0x1B5,0x00B4A5,0x024B,37,03,19,OK
0x2A49,0x0249,09,40,1,0x00B2F0,0x1B6,0x00B4A6,0x024A,37,04,19,OK
0x2A48,0x0248,09,40,1,0x00B2F0,0x1B7,0x00B4A7,0x0249,37,0B,1F,OK
0x2A47,0x0247,09,40,1,0x00B2F0,0x1B8,0x00B4A8,0x0248,37,80,93,OK
0x2A46,0x0246,09,40,1,0x00B2F0,0x1B9,0x00B4A9,0x0247,37,09,1B,OK
0x2A45,0x0245,09,40,1,0x00B2F0,0x1BA,0x00B4AA,0x0246,37,0F,20,OK
0x2A44,0x0244,09,40,1,0x00B2F0,0x1BB,0x00B4AB,0x0245,37,C0,D0,OK
0x2A43,0x0243,09,40,1,0x00B2F0,0x1BC,0x00B4AC,0x0244,37,0A,19,OK
0x2A42,0x0242,09,40,1,0x00B2F0,0x1BD,0x00B4AD,0x0243,37,01,0F,OK
0x2A41,0x0241,09,40,1,0x00B2F0,0x1BE,0x00B4AE,0x0242,37,FF,0C,OK
0x2A40,0x0240,09,40,1,0x00B2F0,0x1BF,0x00B4AF,0x0241,37,0A,16,OK
0x2A3F,0x023F,09,40,1,0x00B2F0,0x1C0,0x00B4B0,0x0240,37,C0,CB,OK
0x2A3E,0x023E,09,40,1,0x00B2F0,0x1C1,0x00B4B1,0x023F,37,0A,14,OK
0x2A3D,0x023D,09,40,1,0x00B2F0,0x1C2,0x00B4B2,0x023E,37,07,10,OK
0x2A3C,0x023C,09,40,1,0x00B2F0,0x1C3,0x00B4B3,0x023D,37,04,0C,OK
0x2A3B,0x023B,09,40,1,0x00B2F0,0x1C4,0x00B4B4,0x023C,37,94,9B,OK
0x2A3A,0x023A,09,40,1,0x00B2F0,0x1C5,0x00B4B5,0x023B,37,03,09,OK
0x2A39,0x0239,09,40,1,0x00B2F0,0x1C6,0x00B4B6,0x023A,37,00,05,OK
0x2A38,0x0238,09,40,1,0x00B2F0,0x1C7,0x00B4B7,0x0239,37,35,39,OK
0x2A37,0x0237,09,40,1,0x00B2F0,0x1C8,0x00B4B8,0x0238,37,03,06,OK
0x2A36,0x0236,09,40,1,0x00B2F0,0x1C9,0x00B4B9,0x0237,37,09,0B,OK
0x2A35,0x0235,09,40,1,0x00B2F0,0x1CA,0x00B4BA,0x0236,37,3F,40,OK
0x2A34,0x0234,09,40,1,0x00B2F0,0x1CB,0x00B4BB,0x0235,37,00,00,OK
0x2A33,0x0233,09,40,1,0x00B2F0,0x1CC,0x00B4BC,0x0234,37,18,17,OK
0x2A32,0x0232,09,40,1,0x00B2F0,0x1CD,0x00B4BD,0x0233,37,03,01,OK
0x2A31,0x0231,09,40,1,0x00B2F0,0x1CE,0x00B4BE,0x0232,37,00,FD,OK
0x2A30,0x0230,09,40,1,0x00B2F0,0x1CF,0x00B4BF,0x0231,37,18,14,OK
0x2A2F,0x022F,09,40,1,0x00B2F0,0x1D0,0x00B4C0,0x0230,37,03,FE,OK
0x2A2E,0x022E,09,40,1,0x00B2F0,0x1D1,0x00B4C1,0x022F,37,F0,EA,OK
0x2A2D,0x022D,09,40,1,0x00B2F0,0x1D2,0x00B4C2,0x022E,37,FF,F8,OK
0x2A2C,0x022C,09,40,1,0x00B2F0,0x1D3,0x00B4C3,0x022D,37,05,FD,OK
0x2A2B,0x022B,09,40,1,0x00B2F0,0x1D4,0x00B4C4,0x022C,37,07,FE,OK
0x2A2A,0x022A,09,40,1,0x00B2F0,0x1D5,0x00B4C5,0x022B,37,04,FA,OK
0x2A29,0x0229,09,40,1,0x00B2F0,0x1D6,0x00B4C6,0x022A,37,0B,00,OK
0x2A28,0x0228,09,40,1,0x00B2F0,0x1D7,0x00B4C7,0x0229,37,80,74,OK
0x2A27,0x0227,09,40,1,0x00B2F0,0x1D8,0x00B4C8,0x0228,37,0B,FE,OK
0x2A26,0x0226,09,40,1,0x00B2F0,0x1D9,0x00B4C9,0x0227,37,03,F5,OK
0x2A25,0x0225,09,40,1,0x00B2F0,0x1DA,0x00B4CA,0x0226,37,04,F5,OK
0x2A24,0x0224,09,40,1,0x00B2F0,0x1DB,0x00B4CB,0x0225,37,0C,FC,OK
0x2A23,0x0223,09,40,1,0x00B2F0,0x1DC,0x00B4CC,0x0224,37,09,F8,OK
0x2A22,0x0222,09,40,1,0x00B2F0,0x1DD,0x00B4CD,0x0223,37,1F,0D,OK
0x2A21,0x0221,09,40,1,0x00B2F0,0x1DE,0x00B4CE,0x0222,37,C0,AD,OK
0x2A20,0x0220,09,40,1,0x00B2F0,0x1DF,0x00B4CF,0x0221,37,0A,F6,OK
0x2A1F,0x021F,09,40,1,0x00B2F0,0x1E0,0x00B4D0,0x0220,37,03,EE,OK
0x2A1E,0x021E,09,40,1,0x00B2F0,0x1E1,0x00B4D1,0x021F,37,04,EE,OK
0x2A1D,0x021D,09,40,1,0x00B2F0,0x1E2,0x00B4D2,0x021E,37,0B,F4,OK
0x2A1C,0x021C,09,40,1,0x00B2F0,0x1E3,0x00B4D3,0x021D,37,C0,A8,OK
0x2A1B,0x021B,09,40,1,0x00B2F0,0x1E4,0x00B4D4,0x021C,37,0A,F1,OK
0x2A1A,0x021A,09,40,1,0x00B2F0,0x1E5,0x00B4D5,0x021B,37,0F,F5,OK
0x2A19,0x0219,09,40,1,0x00B2F0,0x1E6,0x00B4D6,0x021A,37,94,79,OK
0x2A18,0x0218,09,40,1,0x00B2F0,0x1E7,0x00B4D7,0x0219,37,03,E7,OK
0x2A17,0x0217,09,40,1,0x00B2F0,0x1E8,0x00B4D8,0x0218,37,00,E3,OK
0x2A16,0x0216,09,40,1,0x00B2F0,0x1E9,0x00B4D9,0x0217,37,35,17,OK
0x2A15,0x0215,09,40,1,0x00B2F0,0x1EA,0x00B4DA,0x0216,37,03,E4,OK
0x2A14,0x0214,09,40,1,0x00B2F0,0x1EB,0x00B4DB,0x0215,37,FE,DE,OK
0x2A13,0x0213,09,40,1,0x00B2F0,0x1EC,0x00B4DC,0x0214,37,FF,DE,OK
0x2A12,0x0212,09,40,1,0x00B2F0,0x1ED,0x00B4DD,0x0213,37,7F,5D,OK
0x2A11,0x0211,09,40,1,0x00B2F0,0x1EE,0x00B4DE,0x0212,37,00,DD,OK
0x2A10,0x0210,09,40,1,0x00B2F0,0x1EF,0x00B4DF,0x0211,37,18,F4,OK
0x2A0F,0x020F,09,40,1,0x00B2F0,0x1F0,0x00B4E0,0x0210,37,03,DE,OK
0x2A0E,0x020E,09,40,1,0x00B2F0,0x1F1,0x00B4E1,0x020F,37,00,DA,OK
0x2A0D,0x020D,09,40,1,0x00B2F0,0x1F2,0x00B4E2,0x020E,37,18,F1,OK
0x2A0C,0x020C,09,40,1,0x00B2F0,0x1F3,0x00B4E3,0x020D,37,03,DB,OK
0x2A0B,0x020B,09,40,1,0x00B2F0,0x1F4,0x00B4E4,0x020C,37,FE,D5,OK
0x2A0A,0x020A,09,40,1,0x00B2F0,0x1F5,0x00B4E5,0x020B,37,FF,D5,OK
0x2A09,0x0209,09,40,1,0x00B2F0,0x1F6,0x00B4E6,0x020A,37,1F,F4,OK
0x2A08,0x0208,09,40,1,0x00B2F0,0x1F7,0x00B4E7,0x0209,37,0C,E0,OK
0x2A07,0x0207,09,40,1,0x00B2F0,0x1F8,0x00B4E8,0x0208,37,C0,93,OK
0x2A06,0x0206,09,40,1,0x00B2F0,0x1F9,0x00B4E9,0x0207,37,0B,DD,OK
0x2A05,0x0205,09,40,1,0x00B2F0,0x1FA,0x00B4EA,0x0206,37,03,D4,OK
0x2A04,0x0204,09,40,1,0x00B2F0,0x1FB,0x00B4EB,0x0205,37,04,D4,OK
0x2A03,0x0203,09,40,1,0x00B2F0,0x1FC,0x00B4EC,0x0204,37,0C,DB,OK
0x2A02,0x0202,09,40,1,0x00B2F0,0x1FD,0x00B4ED,0x0203,37,09,D7,OK
0x2A01,0x0201,09,40,1,0x00B2F0,0x1FE,0x00B4EE,0x0202,37,7F,4C,OK
0x2A00,0x0200,09,40,1,0x00B2F0,0x1FF,0x00B4EF,0x0201,37,C0,8C,OK
0x29FF,0x01FF,09,40,1,0x00B2F0,0x200,0x00B4F0,0x0200,37,0A,D5,OK
0x29FE,0x01FE,09,40,1,0x00B2F0,0x201,0x00B4F1,0x01FF,37,1F,E8,OK
0x29FD,0x01FD,09,40,1,0x00B2F0,0x202,0x00B4F2,0x01FE,37,0B,D3,OK
0x29FC,0x01FC,09,40,1,0x00B2F0,0x203,0x00B4F3,0x01FD,37,80,47,OK
0x29FB,0x01FB,09,40,1,0x00B2F0,0x204,0x00B4F4,0x01FC,37,0A,D0,OK
0x29FA,0x01FA,09,40,1,0x00B2F0,0x205,0x00B4F5,0x01FB,37,1F,E4,OK
0x29F9,0x01F9,09,40,1,0x00B2F0,0x206,0x00B4F6,0x01FA,37,94,58,OK
0x29F8,0x01F8,09,40,1,0x00B2F0,0x207,0x00B4F7,0x01F9,37,03,C6,OK
